"URL"
"https://ellis.eu/events/ellis-ai4media-and-aida-symposium-on-large-language-and-foundation-models"
"https://ellis.eu/events/ellis-summer-school-on-large-scale-ai-for-research-and-industry-modena-unit"
"https://ellis.eu/events/frontiers-of-neuromorphic-computing"
"https://ellis.eu/events/ellis-doctoral-symposium-2023"
"https://ellis.eu/events/ellis-summer-school-on-probabilistic-machine-learning-cambridge-unit"
"https://ellis.eu/events/ellis-laion-workshop-on-foundation-models"
"https://ellis.eu/events/ellis-summer-school-on-machine-learning-for-healthcare-and-biology-manchester-unit"
"https://ellis.eu/events/ellis-unit-jena-kick-off-event"
"https://ellis.eu/events/workshop-on-machine-learning-for-molecules"
"https://ellis.eu/events/ellis-doctoral-symposium-2022"
"https://ellis.eu/events/ellis-tutorial-jpeg-ai-landscape-of-standardization-efforts-in-artificial-intelligence"
"https://ellis.eu/events/vision-and-sports-summer-school-2022-in-prague"
"https://ellis.eu/events/ellis-unit-stuttgart-kick-off-event"
"https://ellis.eu/events/ellis-cambridge-unit-machine-learning-summer-school"
"https://ellis.eu/events/ellis-phd-and-postdoc-summit-2022-0fa555ba-21d1-4083-9bd4-f2480213db17"
"https://ellis.eu/events/ellis-machine-learning-for-molecule-discovery-workshop"
"https://ellis.eu/events/using-ai-to-accelerate-life-science-research"
"https://ellis.eu/events/ellis-doctoral-symposium"
"https://ellis.eu/events/second-nlp-ellis-workshops"
"https://ellis.eu/events/artificial-intelligence-and-robotics-in-the-perspective-of-social-challenges"
"https://ellis.eu/events/ellis-workshop-on-causethical-ml"
"https://ellis.eu/events/gsi-2021-learning-geometric-structures"
"https://ellis.eu/events/ellis-phd-and-postdoc-summit-c01d2544-0168-4a05-b7a0-87898e405312"
"https://ellis.eu/events/seminar-research-in-videogames-use-of-deep-learning-for-saliency-estimation-and-cheating-prevention"
"https://ellis.eu/events/workshop-on-artificial-scientific-discovery"
"https://ellis.eu/events/ellis-program-interactive-learning-and-interventional-representations-workshop"
"https://ellis.eu/events/ellis-program-semantic-symbolic-and-interpretable-machine-learning-kick-off"
"https://ellis.eu/events/icra-2021-workshop-on-semantic-representations-for-robotics-through-continuous-interaction-and-incremental-learning"
"https://ellis.eu/events/ellis-esa-workshop-on-quantum-computing-for-huge-data-analysis-simulation-and-potential-applications-to-earth-observation"
"https://ellis.eu/events/french-german-machine-learning-symposium"
"https://ellis.eu/events/ellis-human-centric-machine-learning-workshop"
"https://ellis.eu/events/international-virtual-covid-data-challenge"
"https://ellis.eu/events/psl-intensive-weeks"
"https://ellis.eu/events/foundations-of-algorithmic-fairness"
"https://ellis.eu/events/ellis-symposium-workshop-on-geometric-deep-learning-for-medical-imaging"
"https://ellis.eu/events/open-challenges-and-future-directions-of-nlp"
"https://futurium.ec.europa.eu/en/european-ai-alliance/forum-discussion/ai-crisis-management-impacts-challenges-best-practices"
